ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1904063	negative regulation of cation transmembrane transport	8/418	87/18862	0.000690093891100773	0.105277797164698	0.0951327971328085	ANK3/THADA/PRKCE/STK39/HECW2/DRD3/HECW1/ATP7A	8
GO:0046883	regulation of hormone secretion	15/418	260/18862	0.000730401679691754	0.105277797164698	0.0951327971328085	CACNA1E/TCIRG1/ITPR2/TNFSF11/RAB8B/SMAD4/PRKCE/ILDR1/KALRN/P2RY1/GJA1/PRKN/ADCY8/RFX3/VAMP7	15
GO:0051453	regulation of intracellular pH	8/418	88/18862	0.000744701678133667	0.105277797164698	0.0951327971328085	TCIRG1/ATP5F1B/ATP6V0A2/DMXL2/BCL2/ATP6V0E1/ATP6V1B2/ATP6V1H	8
GO:0048638	regulation of developmental growth	17/418	319/18862	0.000811917761581727	0.105277797164698	0.0951327971328085	MACF1/TGFBR3/CSF1/DUSP10/WT1/IGF1/SLC6A4/BCL2/FN1/PLCB1/VGLL4/RBPJ/SEMA5A/JARID2/EPHA7/GJA1/PRKN	17
GO:0001666	response to hypoxia	18/418	348/18862	0.000813622185512222	0.105277797164698	0.0951327971328085	TGFBR3/VCAM1/CUL2/ETS1/ITPR2/ANG/EGLN3/ZFP36L1/RORA/SLC6A4/SMAD4/BCL2/PRKCE/EPAS1/RBPJ/CYBB/ATP7A/PGK1	18
GO:0008584	male gonad development	10/418	134/18862	0.000814683301883785	0.105277797164698	0.0951327971328085	CSDE1/ARID5B/RRM1/WT1/SMAD4/BCL2/KIT/HMGCS1/CTNNA1/ATRX	10
GO:0070371	ERK1 and ERK2 cascade	17/418	320/18862	0.000840452927108158	0.105277797164698	0.0951327971328085	GBP1/DUSP10/LMO3/IGF1/TNFSF11/ZFP36L1/RASGRP1/NDRG4/CCL16/SMAD4/FN1/GPR55/EPHB1/P2RY1/CSF1R/RANBP9/EPHA7	17
GO:0046546	development of primary male sexual characteristics	10/418	135/18862	0.000862879013077166	0.105277797164698	0.0951327971328085	CSDE1/ARID5B/RRM1/WT1/SMAD4/BCL2/KIT/HMGCS1/CTNNA1/ATRX	10
GO:0055067	monovalent inorganic cation homeostasis	11/418	161/18862	0.000947120771814657	0.105277797164698	0.0951327971328085	TCIRG1/ATP5F1B/ATP6V0A2/DMXL2/RHCG/BCL2/DRD3/ATP6V0E1/ATP6V1B2/ATP6V1H/EXT1	11
GO:0022898	regulation of transmembrane transporter activity	15/418	268/18862	0.00099342739616542	0.105277797164698	0.0951327971328085	ANK3/STIM1/DLG2/BCL2/THADA/PRKCE/STK39/HECW2/PRNP/DRD3/PDE4D/GJA1/HECW1/KCNS2/ATP7A	15
GO:0014855	striated muscle cell proliferation	7/418	72/18862	0.00106490190239323	0.105277797164698	0.0951327971328085	TGFBR3/NDRG4/VGLL4/EPHB1/RBPJ/JARID2/GJA1	7
GO:0032413	negative regulation of ion transmembrane transporter activity	7/418	72/18862	0.00106490190239323	0.105277797164698	0.0951327971328085	ANK3/THADA/PRKCE/STK39/HECW2/DRD3/HECW1	7
GO:0055076	transition metal ion homeostasis	10/418	139/18862	0.00107968206454239	0.105277797164698	0.0951327971328085	PICALM/ATP6V0A2/NEO1/SMAD4/EPAS1/PRNP/AP3B1/PRKN/FTHL17/ATP7A	10
GO:0090151	establishment of protein localization to mitochondrial membrane	6/418	53/18862	0.00108792227985474	0.105277797164698	0.0951327971328085	OXA1L/BCL2/MAIP1/COX18/AP3B1/AGK	6
GO:1903034	regulation of response to wounding	11/418	164/18862	0.0011013006324763	0.105277797164698	0.0951327971328085	INPP5F/CD9/PRKCE/XBP1/CD109/GJA1/TNFAIP3/CCN4/PTK2/CASK/ATP7A	11
GO:1903532	positive regulation of secretion by cell	15/418	271/18862	0.0011108140371836	0.105277797164698	0.0951327971328085	IGF1/TNFSF11/ANG/RAB8B/SCAMP5/SLC6A4/SMAD4/RAB27B/PRKCE/CACNA1I/ILDR1/P2RY1/GJA1/ADCY8/VAMP7	15
GO:0033572	transferrin transport	5/418	36/18862	0.00111683315296511	0.105277797164698	0.0951327971328085	TCIRG1/ATP6V0A2/ATP6V0E1/ATP6V1B2/ATP6V1H	5
GO:0006171	cAMP biosynthetic process	3/418	10/18862	0.00115469330980296	0.105277797164698	0.0951327971328085	ADCY2/ADCY1/ADCY8	3
GO:1904321	response to forskolin	3/418	10/18862	0.00115469330980296	0.105277797164698	0.0951327971328085	ADCY2/ADCY1/ADCY8	3
GO:1904322	cellular response to forskolin	3/418	10/18862	0.00115469330980296	0.105277797164698	0.0951327971328085	ADCY2/ADCY1/ADCY8	3
GO:0036293	response to decreased oxygen levels	18/418	360/18862	0.00119502110510556	0.105277797164698	0.0951327971328085	TGFBR3/VCAM1/CUL2/ETS1/ITPR2/ANG/EGLN3/ZFP36L1/RORA/SLC6A4/SMAD4/BCL2/PRKCE/EPAS1/RBPJ/CYBB/ATP7A/PGK1	18
GO:2000649	regulation of sodium ion transmembrane transporter activity	6/418	54/18862	0.00120140823809224	0.105277797164698	0.0951327971328085	ANK3/PRKCE/STK39/HECW2/DRD3/HECW1	6
GO:0030641	regulation of cellular pH	8/418	95/18862	0.00123174884140631	0.105277797164698	0.0951327971328085	TCIRG1/ATP5F1B/ATP6V0A2/DMXL2/BCL2/ATP6V0E1/ATP6V1B2/ATP6V1H	8
GO:0046058	cAMP metabolic process	4/418	22/18862	0.00126704787435332	0.105277797164698	0.0951327971328085	ADCY2/PDE4D/ADCY1/ADCY8	4
GO:0042692	muscle cell differentiation	18/418	362/18862	0.00127147098024997	0.105277797164698	0.0951327971328085	KCNH1/WT1/BARX2/CD9/IGF1/KLF5/RORA/SMAD4/BCL2/EHD2/CTNNA2/XBP1/MRTFA/RARB/RBPJ/KIT/CTNNA1/SYNE1	18
GO:0034766	negative regulation of ion transmembrane transport	9/418	119/18862	0.00133746614284811	0.107531977607642	0.0971697555091689	ANK3/INPP5K/THADA/PRKCE/STK39/HECW2/DRD3/HECW1/ATP7A	9
GO:0043087	regulation of GTPase activity	22/418	487/18862	0.0013506431970042	0.107531977607642	0.0971697555091689	BCAR3/RASAL2/DENND1B/RAB3GAP2/RSU1/PICALM/ARHGAP42/PLEKHG6/SIPA1L1/RGS6/RASGRP1/CCL16/ARHGAP15/ALS2/PLCB1/KALRN/RASA2/NEDD9/MMUT/ASAP1/PTK2/STARD8	22
GO:0007411	axon guidance	15/418	277/18862	0.00138092330570675	0.107708065550938	0.097328874896525	NCAM1/MYCBP2/NEO1/SMAD4/KALRN/EPHB1/SEMA5A/TRIO/GFRA3/CSF1R/RANBP9/EPHA7/UNC5D/EXT1/PTK2	15
GO:0034763	negative regulation of transmembrane transport	9/418	120/18862	0.001418277538289	0.107708065550938	0.097328874896525	ANK3/INPP5K/THADA/PRKCE/STK39/HECW2/DRD3/HECW1/ATP7A	9
GO:0097485	neuron projection guidance	15/418	278/18862	0.0014309042524883	0.107708065550938	0.097328874896525	NCAM1/MYCBP2/NEO1/SMAD4/KALRN/EPHB1/SEMA5A/TRIO/GFRA3/CSF1R/RANBP9/EPHA7/UNC5D/EXT1/PTK2	15
GO:0048639	positive regulation of developmental growth	11/418	170/18862	0.0014719785171133	0.108821268943733	0.0983348054477571	MACF1/TGFBR3/CSF1/WT1/IGF1/BCL2/FN1/PLCB1/RBPJ/SEMA5A/PRKN	11
GO:0070189	kynurenine metabolic process	3/418	11/18862	0.00156169962628156	0.112917594196463	0.102036392009721	KYAT3/GOT2/ALDH8A1	3
GO:0060420	regulation of heart growth	7/418	77/18862	0.00158193730999876	0.112917594196463	0.102036392009721	TGFBR3/WT1/IGF1/VGLL4/RBPJ/JARID2/GJA1	7
GO:0032409	regulation of transporter activity	15/418	283/18862	0.00170416321952415	0.113469679195119	0.102535275835101	ANK3/STIM1/DLG2/BCL2/THADA/PRKCE/STK39/HECW2/PRNP/DRD3/PDE4D/GJA1/HECW1/KCNS2/ATP7A	15
GO:0060419	heart growth	8/418	100/18862	0.00171399271908944	0.113469679195119	0.102535275835101	TGFBR3/WT1/IGF1/NDRG4/VGLL4/RBPJ/JARID2/GJA1	8
GO:0060038	cardiac muscle cell proliferation	6/418	58/18862	0.00174823974137495	0.113469679195119	0.102535275835101	TGFBR3/NDRG4/VGLL4/RBPJ/JARID2/GJA1	6
GO:0030318	melanocyte differentiation	4/418	24/18862	0.00177732572759596	0.113469679195119	0.102535275835101	BCL2/ZEB2/MREG/KIT	4
GO:0046887	positive regulation of hormone secretion	9/418	124/18862	0.00178170363555014	0.113469679195119	0.102535275835101	TNFSF11/RAB8B/SMAD4/PRKCE/ILDR1/P2RY1/GJA1/ADCY8/VAMP7	9
GO:0043434	response to peptide hormone	20/418	435/18862	0.00179225176037562	0.113469679195119	0.102535275835101	TGFBR3/BCAR3/VWA2/TCIRG1/ATP6V0A2/ZFP36L1/RAB8B/GOT2/INPP5K/GRB14/XBP1/ADCY2/ATP6V0E1/GJA1/ADCY1/ATP6V1B2/ATP6V1H/ADCY8/PTK2/CYBB	20
GO:0009187	cyclic nucleotide metabolic process	5/418	40/18862	0.00181315157110699	0.113469679195119	0.102535275835101	RORA/ADCY2/PDE4D/ADCY1/ADCY8	5
GO:0072507	divalent inorganic cation homeostasis	22/418	499/18862	0.00183235728195988	0.113469679195119	0.102535275835101	EDN2/ANK3/STIM1/TCIRG1/ITPR2/TPCN1/TNFSF11/BCL2/C19orf12/THADA/PRKCE/MAIP1/GPR55/PRNP/DRD3/P2RY1/PDE4D/AP3B1/DIAPH1/GJA1/PRKN/ADCY8	22
GO:0006826	iron ion transport	7/418	79/18862	0.00183634504977608	0.113469679195119	0.102535275835101	TCIRG1/ATP6V0A2/ATP6V0E1/ATP6V1B2/ATP6V1H/FTHL17/ATP7A	7
GO:0046620	regulation of organ growth	8/418	102/18862	0.00194423022908679	0.11632537198354	0.105115782361937	TGFBR3/WT1/IGF1/SLC6A4/VGLL4/RBPJ/JARID2/GJA1	8
GO:1990823	response to leukemia inhibitory factor	7/418	80/18862	0.00197489009401366	0.11632537198354	0.105115782361937	PFKP/ARID5B/TNFSF11/KLF5/ILDR1/JARID2/EXT1	7
GO:0071453	cellular response to oxygen levels	13/418	231/18862	0.00201466286882267	0.11632537198354	0.105115782361937	CUL2/ATP6V0A2/EGLN3/ZFP36L1/RORA/BCL2/PRKCE/EPAS1/ATG7/RBPJ/CYBB/ATP7A/PGK1	13
GO:0061517	macrophage proliferation	3/418	12/18862	0.00204820050720503	0.11632537198354	0.105115782361937	CSF1/CSF1R/PTK2	3
GO:2001135	regulation of endocytic recycling	3/418	12/18862	0.00204820050720503	0.11632537198354	0.105115782361937	INPP5F/NDRG4/EHD2	3
GO:0006576	cellular biogenic amine metabolic process	8/418	103/18862	0.00206813564278607	0.11632537198354	0.105115782361937	EPAS1/DRD3/SNCAIP/PRKN/DDC/SMS/ATP7A/HPRT1	8
GO:0042537	benzene-containing compound metabolic process	4/418	25/18862	0.00207924577941593	0.11632537198354	0.105115782361937	KYAT3/ACSM1/GOT2/ALDH8A1	4
GO:0046661	male sex differentiation	10/418	153/18862	0.00221473139684339	0.121580547192631	0.109864547348744	CSDE1/ARID5B/RRM1/WT1/SMAD4/BCL2/KIT/HMGCS1/CTNNA1/ATRX	10
GO:0023061	signal release	21/418	475/18862	0.00223191342672462	0.121580547192631	0.109864547348744	CACNA1E/TCIRG1/ITPR2/TNFSF11/RAB8B/MCTP2/SLC6A4/SMAD4/PRKCE/DRD3/ILDR1/KALRN/P2RY1/SNCAIP/GJA1/PRKN/ADCY1/ADCY8/RFX3/CASK/VAMP7	21
GO:0032410	negative regulation of transporter activity	7/418	82/18862	0.0022761494392005	0.122379982834936	0.110586946095948	ANK3/THADA/PRKCE/STK39/HECW2/DRD3/HECW1	7
GO:0090276	regulation of peptide hormone secretion	12/418	209/18862	0.00250834352793076	0.133135156482479	0.120305707129095	CACNA1E/TCIRG1/ITPR2/TNFSF11/RAB8B/PRKCE/ILDR1/KALRN/GJA1/PRKN/ADCY8/RFX3	12
GO:0071375	cellular response to peptide hormone stimulus	16/418	325/18862	0.00256240444150353	0.133867597656103	0.120967567269206	BCAR3/VWA2/TCIRG1/ATP6V0A2/ZFP36L1/RAB8B/INPP5K/GRB14/XBP1/ADCY2/ATP6V0E1/ADCY1/ATP6V1B2/ATP6V1H/ADCY8/PTK2	16
GO:0061041	regulation of wound healing	9/418	131/18862	0.00259414021372883	0.133867597656103	0.120967567269206	CD9/PRKCE/XBP1/CD109/GJA1/TNFAIP3/CCN4/PTK2/CASK	9
GO:0042415	norepinephrine metabolic process	3/418	13/18862	0.00261914864979331	0.133867597656103	0.120967567269206	EPAS1/PRKN/ATP7A	3
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	17/418	358/18862	0.00277299585402446	0.140002473605625	0.126511261427509	TGFBR3/CGN/GREM2/USP15/BTBD11/NEO1/SMAD4/CRIM1/PMEPA1/RBPJ/ZNF451/CD109/PTPRK/DACT2/EXT1/PTK2/USP9Y	17
GO:0031589	cell-substrate adhesion	17/418	359/18862	0.00285325913953662	0.142319190815441	0.128604730271568	MACF1/GBP1/VCAM1/CSF1/RSU1/VWA2/TECTA/BCL2/PRKCE/ANTXR1/FN1/EPHB1/NEDD9/PTPRK/CDK6/PTK2/CASK	17
GO:1902305	regulation of sodium ion transmembrane transport	6/418	64/18862	0.00289818470877551	0.142839103503936	0.129074542042458	ANK3/PRKCE/STK39/HECW2/DRD3/HECW1	6
GO:0048013	ephrin receptor signaling pathway	7/418	86/18862	0.0029839355479346	0.145335213746462	0.131330116871326	SIPA1L1/KALRN/EPHB1/RBPJ/ANKS1A/EPHA7/PTK2	7
GO:0070372	regulation of ERK1 and ERK2 cascade	15/418	301/18862	0.003074453682789	0.146370988552233	0.132266080171532	GBP1/DUSP10/LMO3/TNFSF11/RASGRP1/NDRG4/CCL16/SMAD4/FN1/GPR55/EPHB1/P2RY1/CSF1R/RANBP9/EPHA7	15
GO:0061647	histone H3-K9 modification	5/418	45/18862	0.00307591207827156	0.146370988552233	0.132266080171532	SMAD4/JARID2/ZNF451/EHMT1/ATRX	5
GO:0046879	hormone secretion	15/418	302/18862	0.00317152816445594	0.148401744642093	0.13410114428121	CACNA1E/TCIRG1/ITPR2/TNFSF11/RAB8B/SMAD4/PRKCE/ILDR1/KALRN/P2RY1/GJA1/PRKN/ADCY8/RFX3/VAMP7	15
GO:0010649	regulation of cell communication by electrical coupling	3/418	14/18862	0.00327904936690943	0.148401744642093	0.13410114428121	ANK3/PDE4D/GJA1	3
GO:0046512	sphingosine biosynthetic process	3/418	14/18862	0.00327904936690943	0.148401744642093	0.13410114428121	SPTLC2/SPTLC3/AGK	3
GO:0046520	sphingoid biosynthetic process	3/418	14/18862	0.00327904936690943	0.148401744642093	0.13410114428121	SPTLC2/SPTLC3/AGK	3
GO:0014902	myotube differentiation	8/418	111/18862	0.00329781654760206	0.148401744642093	0.13410114428121	KCNH1/BARX2/CD9/IGF1/KLF5/BCL2/EHD2/XBP1	8
GO:0045598	regulation of fat cell differentiation	9/418	136/18862	0.00333606694032205	0.148508786375627	0.134197871034574	DUSP10/LMO3/KLF5/ZFP36L1/RORA/ZBTB7C/XBP1/TRIO/CCN4	9
GO:0050673	epithelial cell proliferation	19/418	428/18862	0.00339586175576241	0.14956242200911	0.135149974019928	TGFBR3/DUSP10/IGF1/TNFSF11/ANG/ZFP36L1/VASH1/XBP1/RETNLB/KIT/SEMA5A/CD109/GJA1/PTPRK/TNFAIP3/CDK6/CYP7B1/CASK/ATP7A	19
GO:0002791	regulation of peptide secretion	15/418	308/18862	0.00380836532079448	0.164308209542716	0.148474797028938	CACNA1E/TCIRG1/ITPR2/IGF1/TNFSF11/ANG/RAB8B/PRKCE/DRD3/ILDR1/KALRN/GJA1/PRKN/ADCY8/RFX3	15
GO:0048872	homeostasis of number of cells	13/418	249/18862	0.00384303071438934	0.164308209542716	0.148474797028938	TGFBR3/CSF1/IL2RA/TCIRG1/ETS1/ZFP36L1/BCL2/EPAS1/KIT/EMCN/AP3B1/TNFAIP3/CDK6	13
GO:0046513	ceramide biosynthetic process	6/418	68/18862	0.00392992731383747	0.164308209542716	0.148474797028938	ST6GALNAC3/CERS5/SPTLC2/FA2H/SPTLC3/AGK	6
GO:0045444	fat cell differentiation	12/418	221/18862	0.0039430337498604	0.164308209542716	0.148474797028938	DUSP10/ARID5B/LMO3/KLF5/ZFP36L1/RORA/NUDT7/ZBTB7C/PLCB1/XBP1/TRIO/CCN4	12
GO:1904062	regulation of cation transmembrane transport	16/418	340/18862	0.00397864487914222	0.164308209542716	0.148474797028938	ANK3/STIM1/TCIRG1/DLG2/THADA/PRKCE/STK39/HECW2/PRNP/DRD3/PDE4D/DIAPH1/HECW1/KCNS2/TMC1/ATP7A	16
GO:0010839	negative regulation of keratinocyte proliferation	3/418	15/18862	0.00403198203377249	0.164308209542716	0.148474797028938	CD109/PTPRK/CASK	3
GO:0046037	GMP metabolic process	3/418	15/18862	0.00403198203377249	0.164308209542716	0.148474797028938	DLG2/CASK/HPRT1	3
GO:0030004	cellular monovalent inorganic cation homeostasis	8/418	115/18862	0.00409440652672764	0.164308209542716	0.148474797028938	TCIRG1/ATP5F1B/ATP6V0A2/DMXL2/BCL2/ATP6V0E1/ATP6V1B2/ATP6V1H	8
GO:0099003	vesicle-mediated transport in synapse	11/418	194/18862	0.00410515548379228	0.164308209542716	0.148474797028938	DNAJC6/PICALM/RAB27B/DRD3/P2RY1/PLD1/GAK/AP3B1/ADCY1/DDC/NLGN4Y	11
GO:0048608	reproductive structure development	18/418	405/18862	0.00424356289081764	0.164308209542716	0.148474797028938	CSDE1/ARID5B/RRM1/WT1/ANG/ZFP36L1/VASH1/SMAD4/BCL2/EPAS1/RBPJ/KIT/HMGCS1/CTNNA1/GJA1/CYP7B1/PTK2/ATRX	18
GO:0009914	hormone transport	15/418	312/18862	0.0042883888775581	0.164308209542716	0.148474797028938	CACNA1E/TCIRG1/ITPR2/TNFSF11/RAB8B/SMAD4/PRKCE/ILDR1/KALRN/P2RY1/GJA1/PRKN/ADCY8/RFX3/VAMP7	15
GO:0030316	osteoclast differentiation	7/418	92/18862	0.00434699674278927	0.164308209542716	0.148474797028938	CSF1/TCIRG1/TNFSF11/GPR55/CSF1R/CD109/CCN4	7
GO:0055017	cardiac muscle tissue growth	7/418	92/18862	0.00434699674278927	0.164308209542716	0.148474797028938	TGFBR3/IGF1/NDRG4/VGLL4/RBPJ/JARID2/GJA1	7
GO:0045927	positive regulation of growth	13/418	253/18862	0.00439213868583509	0.164308209542716	0.148474797028938	MACF1/TGFBR3/CSF1/WT1/IGF1/BCL2/TFCP2L1/FN1/PLCB1/KLHL22/RBPJ/SEMA5A/PRKN	13
GO:0060043	regulation of cardiac muscle cell proliferation	5/418	49/18862	0.00446708306465562	0.164308209542716	0.148474797028938	TGFBR3/VGLL4/RBPJ/JARID2/GJA1	5
GO:0055021	regulation of cardiac muscle tissue growth	6/418	70/18862	0.00453737508578458	0.164308209542716	0.148474797028938	TGFBR3/IGF1/VGLL4/RBPJ/JARID2/GJA1	6
GO:0045732	positive regulation of protein catabolic process	12/418	225/18862	0.00454644114332566	0.164308209542716	0.148474797028938	COP1/CHFR/OSBPL7/RNF144A/HECW2/ATG7/VGLL4/GJA1/TNFAIP3/PRKN/HECW1/PTK2	12
GO:0061458	reproductive system development	18/418	408/18862	0.00457736794464791	0.164308209542716	0.148474797028938	CSDE1/ARID5B/RRM1/WT1/ANG/ZFP36L1/VASH1/SMAD4/BCL2/EPAS1/RBPJ/KIT/HMGCS1/CTNNA1/GJA1/CYP7B1/PTK2/ATRX	18
GO:0008585	female gonad development	7/418	93/18862	0.00461354618971838	0.164308209542716	0.148474797028938	ARID5B/WT1/ANG/SMAD4/BCL2/KIT/CTNNA1	7
GO:0043473	pigmentation	7/418	93/18862	0.00461354618971838	0.164308209542716	0.148474797028938	RAB27B/BCL2/ZEB2/MREG/KIT/AP3B1/ATP7A	7
GO:0008286	insulin receptor signaling pathway	9/418	143/18862	0.00464427373398077	0.164308209542716	0.148474797028938	BCAR3/VWA2/TCIRG1/ATP6V0A2/INPP5K/GRB14/ATP6V0E1/ATP6V1B2/ATP6V1H	9
GO:0032869	cellular response to insulin stimulus	12/418	226/18862	0.00470828228295698	0.164308209542716	0.148474797028938	BCAR3/VWA2/TCIRG1/ATP6V0A2/ZFP36L1/RAB8B/INPP5K/GRB14/XBP1/ATP6V0E1/ATP6V1B2/ATP6V1H	12
GO:0003014	renal system process	8/418	118/18862	0.00478337567978374	0.164308209542716	0.148474797028938	INPP5K/BCL2/DRD3/BTC/ADCY2/GJA1/ADCY1/ADCY8	8
GO:0032456	endocytic recycling	5/418	50/18862	0.00487495998193627	0.164308209542716	0.148474797028938	DENND1B/INPP5F/NDRG4/EHD2/CMTM6	5
GO:0035176	social behavior	5/418	50/18862	0.00487495998193627	0.164308209542716	0.148474797028938	SLC6A4/DRD3/KALRN/EXT1/NLGN4Y	5
GO:0021924	cell proliferation in external granule layer	3/418	16/18862	0.00488162071829809	0.164308209542716	0.148474797028938	RORA/SLC6A4/PSMG1	3
GO:0021930	cerebellar granule cell precursor proliferation	3/418	16/18862	0.00488162071829809	0.164308209542716	0.148474797028938	RORA/SLC6A4/PSMG1	3
GO:0070166	enamel mineralization	3/418	16/18862	0.00488162071829809	0.164308209542716	0.148474797028938	STIM1/TCIRG1/ODAPH	3
GO:0071361	cellular response to ethanol	3/418	16/18862	0.00488162071829809	0.164308209542716	0.148474797028938	ITPR2/PRKCE/CYBB	3
